Name,Task,TaskCategory,EventGuid
IE_LegacyHistoryAdd,60011,,00000000-0000-0000-0000-000000000000
IE_LegacyHistoryQuery,60013,,00000000-0000-0000-0000-000000000000
IE_LegacyHistoryEnum,60015,,00000000-0000-0000-0000-000000000000
IE_CreateThumbnail,60017,,00000000-0000-0000-0000-000000000000
IE_ScaleThumbnail,60019,,00000000-0000-0000-0000-000000000000
IE_CompressThumbnail,60021,,00000000-0000-0000-0000-000000000000
IE_GenerateThumbnail,60023,,00000000-0000-0000-0000-000000000000
IE_LButtonAction,60025,,00000000-0000-0000-0000-000000000000
IE_ExtensionCreate,60027,,00000000-0000-0000-0000-000000000000
IE_ExtensionSetSite,60029,,00000000-0000-0000-0000-000000000000
IE_ExtensionShowDW,60031,,00000000-0000-0000-0000-000000000000
IE_ExtensionCloseDW,60033,,00000000-0000-0000-0000-000000000000
IE_ExtensionSetSiteNull,60035,,00000000-0000-0000-0000-000000000000
IE_ExtensionRelease,60037,,00000000-0000-0000-0000-000000000000
SearchBox_ColorAQS,60201,,00000000-0000-0000-0000-000000000000
SearchBox_Popup_Show,60203,,00000000-0000-0000-0000-000000000000
SearchBox_MRU_Populate,60205,,00000000-0000-0000-0000-000000000000
SEARCHBOX_USAGE,60207,,00000000-0000-0000-0000-000000000000
SearchBox_PropertyValues_Populate,60213,,00000000-0000-0000-0000-000000000000
SearchBox_Acquired_Focus,60215,,00000000-0000-0000-0000-000000000000
SearchBox_LinguisticAlternativeGenerator_GenerateAlternatives,60216,,00000000-0000-0000-0000-000000000000
SearchBox_SearchConversionList_Animation,60218,,00000000-0000-0000-0000-000000000000
SearchBox_SearchConversionList_BeginUIElement,60220,,00000000-0000-0000-0000-000000000000
SearchBox_SearchConversionList_UpdateUIElement,60221,,00000000-0000-0000-0000-000000000000
SearchBox_SearchConversionList_EndUIElement,60222,,00000000-0000-0000-0000-000000000000
TryHarder_Draw_All,60301,,00000000-0000-0000-0000-000000000000
TryHarder_Calculate_Scopes,60303,,00000000-0000-0000-0000-000000000000
TryHarder_Calculate_Search_File_Contents,60305,,00000000-0000-0000-0000-000000000000
TryHarder_Calculate_Search_Subfolders,60307,,00000000-0000-0000-0000-000000000000
TryHarder_Start_New_Search,60309,,00000000-0000-0000-0000-000000000000
TryHarder_Internet_Rollover,60311,,00000000-0000-0000-0000-000000000000
NetworkUX_NewNetCountMaxReached,60401,,00000000-0000-0000-0000-000000000000
NAVPANE_ACTION,60501,,00000000-0000-0000-0000-000000000000
NAVIGATIONPANE_ITEMCOUNTS,60503,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_BatchFirstEvent,60601,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_BatchTimer,60603,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_FlushBatch,60605,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_EndBatching,60607,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_NotifyContentsChanged,60609,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_PreProcessEventQueue,60611,,00000000-0000-0000-0000-000000000000
ItemsView_UIItem_OnItemEvent,60613,,00000000-0000-0000-0000-000000000000
ItemsView_UICollection_OnCollectionEvent,60615,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_Paint,60617,,00000000-0000-0000-0000-000000000000
ItemsView_LineScroller_RealizeContent,60619,,00000000-0000-0000-0000-000000000000
ItemsView_LineScroller_LayoutPass,60621,,00000000-0000-0000-0000-000000000000
ItemsView_LineScroller_DesiredSizePass,60623,,00000000-0000-0000-0000-000000000000
ItemsView_ItemDevirtualizer_ForegroundFullDevirtualization,60625,,00000000-0000-0000-0000-000000000000
ItemsView_UIColumnHeader_SortColumn,60627,,00000000-0000-0000-0000-000000000000
ItemsView_SelectionState_SelectionChange,60629,,00000000-0000-0000-0000-000000000000
ItemsView_AnimationManager_SetupAnimation,60631,,00000000-0000-0000-0000-000000000000
ItemsView_AnimationManager_FinishAnimationSetup,60633,,00000000-0000-0000-0000-000000000000
ItemsView_AnimationManager_AllocateHBITMAP,60635,,00000000-0000-0000-0000-000000000000
ItemsView_AnimationManager_AnimationLoop,60637,,00000000-0000-0000-0000-000000000000
ItemsView_AnimationManager_Paint,60639,,00000000-0000-0000-0000-000000000000
ItemsView_SQM,60641,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_Prefetch,60643,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_PreparePrefetch,60645,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_BlockRedraw,60647,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_RunFirstPageResults,60649,,00000000-0000-0000-0000-000000000000
ItemsView_ItemDevirtualizer_FullDevirtualization,60651,,00000000-0000-0000-0000-000000000000
ItemsView_ItemDevirtualizer_PartialDevirtualization,60652,,00000000-0000-0000-0000-000000000000
ItemsView_FirstPage_UpdateCountReport,60653,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_StartBatchTimer,60655,,00000000-0000-0000-0000-000000000000
ItemsView_UIItemsView_PostEvent,60657,,00000000-0000-0000-0000-000000000000
Shell32_CDesktopBrowser_PaintWallpaper,60659,,00000000-0000-0000-0000-000000000000
Shell32_CWallpaperWindow_CaptureWallpaper,60661,,00000000-0000-0000-0000-000000000000
Shell_DesktopBackgroundSlideshow_Tick,60701,,00000000-0000-0000-0000-000000000000
Shell_DesktopBackgroundSlideshow_Workitem,60705,,00000000-0000-0000-0000-000000000000
Shell32_CDesktopBrowser_Slideshow_IsRunning,60706,,00000000-0000-0000-0000-000000000000
Shell32_CDesktopBrowser_Slideshow_Refresh,60707,,00000000-0000-0000-0000-000000000000
Shell32_CDesktopBrowser_Slideshow_Tick_Timer,60708,,00000000-0000-0000-0000-000000000000
Shell32_CDesktopBrowser_Slideshow_Tick_Manual,60709,,00000000-0000-0000-0000-000000000000
Shell32_CDesktopBrowser_Slideshow_Enable,60710,,00000000-0000-0000-0000-000000000000
Shell32_AutoColorization_ColorChosen,60711,,00000000-0000-0000-0000-000000000000
Shell32_AutoColorization_Analysis,60712,,00000000-0000-0000-0000-000000000000
Shell32_CDesktopWallpaper_AutoSpan,60714,,00000000-0000-0000-0000-000000000000
Shell32_CDesktopWallpaper_AutoDecision,60715,,00000000-0000-0000-0000-000000000000
Shell32_CDesktopWallpaper_WallpaperPosition,60716,,00000000-0000-0000-0000-000000000000
Shell32_ActiveSetup,60751,,00000000-0000-0000-0000-000000000000
Shell32_ActiveSetup_RunInstallUninstallStubsWorker,60753,,00000000-0000-0000-0000-000000000000
Shell32_ActiveSetup_RunOneInstallStub,60755,,00000000-0000-0000-0000-000000000000
Shell32_ActiveSetup_RunPendingGPOs,60757,,00000000-0000-0000-0000-000000000000
Shell32_ActiveSetup_RunSetupCommand,60759,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_Show,60801,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_Hide,60802,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_DataSourceChanged,60803,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_UIReady,60804,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_PageChanged,60805,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_CandidateFocusChanged,60806,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_CloseButtonPressed,60807,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_Finalize,60808,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_FillInterrupted,60809,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_ResumeFill,60810,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_ForcedPageBreak,60811,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_RealizePage,60812,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_PageLayout,60814,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_RealizationComplete,60816,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_RedoPaging,60817,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_PagingComplete,60818,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_ButtonPressed,60819,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_ButtonReleased,60820,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_PagingAnimation,60821,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_TouchPan,60823,,00000000-0000-0000-0000-000000000000
ShellLib_DUIControls_CandidateList_ViewRender,60825,,00000000-0000-0000-0000-000000000000
ShellTask_ExecAssoc_ReputationCheck,60901,,00000000-0000-0000-0000-000000000000
ShellTask_ExecAssoc_ReputationTelemetry,60903,,00000000-0000-0000-0000-000000000000
ShellTask_ExecAssoc_ScrubZoneIdentifier,60905,,00000000-0000-0000-0000-000000000000
ShellTask_ExecAssoc_ZoneCheckFile,60907,,00000000-0000-0000-0000-000000000000
ShellTask_Download_SafeOpenPromptForShellExec,60914,,00000000-0000-0000-0000-000000000000
ShellTask_SmartScreen_CheckReputation,60915,,00000000-0000-0000-0000-000000000000
Shell32_SyncIntegration_Manager_Initialize,61201,,00000000-0000-0000-0000-000000000000
Shell32_SyncIntegration_Manager_Notifications,61210,,00000000-0000-0000-0000-000000000000
Shell32_SyncIntegration_Manager_GetStatus,61220,,00000000-0000-0000-0000-000000000000
Shell32_DiscImage_MountVerb,61300,,00000000-0000-0000-0000-000000000000
Shell32_DiscImage_MountVerb_SQMStream,61301,,00000000-0000-0000-0000-000000000000
Shell32_LibraryManagementDialog_CreateIcon,61320,,00000000-0000-0000-0000-000000000000
Shell32_LibraryManagementDialog_SaveChanges,61322,,00000000-0000-0000-0000-000000000000
Shell32_LibraryGroupPolicy_EnforceInSSO,61324,,00000000-0000-0000-0000-000000000000
Shell32_LibraryGroupPolicy_CreateKnownFolder,61326,,00000000-0000-0000-0000-000000000000
OperationManager_TileAdded,61340,,00000000-0000-0000-0000-000000000000
OperationManager_TileRemoved,61341,,00000000-0000-0000-0000-000000000000
OperationManager_TileStateChanged,61342,,00000000-0000-0000-0000-000000000000
OperationManager_TileCancelled,61343,,00000000-0000-0000-0000-000000000000
OperationManager_ServiceModeChange,61344,,00000000-0000-0000-0000-000000000000
OperationManager_EnthusiastMode_TileRateChartProgressStart,61345,,00000000-0000-0000-0000-000000000000
OperationManager_EnthusiastMode_TileRateChartRescale,61346,,00000000-0000-0000-0000-000000000000
OperationManager_EnthusiastMode_TileRateChartUpdate,61347,,00000000-0000-0000-0000-000000000000
OperationManager_ConfirmationCreated,61348,,00000000-0000-0000-0000-000000000000
OperationManager_ConfirmationFinished,61349,,00000000-0000-0000-0000-000000000000
OperationManager_ConflictCreated,61350,,00000000-0000-0000-0000-000000000000
OperationManager_ConflictFinished,61351,,00000000-0000-0000-0000-000000000000
OperationManager_Discovering,61352,,00000000-0000-0000-0000-000000000000
OperationManager_Paused,61353,,00000000-0000-0000-0000-000000000000
OperationManager_Executing,61354,,00000000-0000-0000-0000-000000000000
OperationManager_Cancelled,61355,,00000000-0000-0000-0000-000000000000
OperationManager_Interrupted,61356,,00000000-0000-0000-0000-000000000000
OperationManager_Pausing,61357,,00000000-0000-0000-0000-000000000000
OperationManager_Resuming,61358,,00000000-0000-0000-0000-000000000000
FileAccessAPI_Enumeration,61360,,00000000-0000-0000-0000-000000000000
FileAccessAPI_Enumeration_GetView,61364,,00000000-0000-0000-0000-000000000000
FileAccessAPI_Enumeration_GetAt,61366,,00000000-0000-0000-0000-000000000000
FileAccessAPI_Enumeration_GetCount,61368,,00000000-0000-0000-0000-000000000000
FileAccessAPI_StreamAccess_GetStream,61370,,00000000-0000-0000-0000-000000000000
FileAccessAPI_StreamAccess_Read,61372,,00000000-0000-0000-0000-000000000000
FileAccessAPI_StreamAccess_Write,61374,,00000000-0000-0000-0000-000000000000
FileAccessAPI_StreamAccess_Commit,61376,,00000000-0000-0000-0000-000000000000
FileAccessAPI_PropertyAccess_GetProperties,61380,,00000000-0000-0000-0000-000000000000
FileAccessAPI_PropertyAccess_Commit,61386,,00000000-0000-0000-0000-000000000000
FileAccessAPI_GetKnownItem,61390,,00000000-0000-0000-0000-000000000000
FileAccessAPI_GetThumbnail,61400,,00000000-0000-0000-0000-000000000000
FileAccessAPI_Create,61410,,00000000-0000-0000-0000-000000000000
FileAccessAPI_Delete,61412,,00000000-0000-0000-0000-000000000000
FileAccessAPI_Rename,61414,,00000000-0000-0000-0000-000000000000
FileAccessAPI_AddPersistedItem,61420,,00000000-0000-0000-0000-000000000000
FileAccessAPI_AddReplacePersistedItem,61422,,00000000-0000-0000-0000-000000000000
FileAccessAPI_RemovePersistedItem,61424,,00000000-0000-0000-0000-000000000000
FileAccessAPI_ClearAllPersistedItems,61426,,00000000-0000-0000-0000-000000000000
FileAccessAPI_GetPersistedItem,61428,,00000000-0000-0000-0000-000000000000
FileAccessAPI_EnumeratePersistedItemTokens,61430,,00000000-0000-0000-0000-000000000000
FileAccessAPI_GetItemFromPath,61432,,00000000-0000-0000-0000-000000000000
FileAccessAPI_GetMusicProperties,61434,,00000000-0000-0000-0000-000000000000
FileAccessAPI_GetVideoProperties,61436,,00000000-0000-0000-0000-000000000000
FileAccessAPI_GetImageProperties,61438,,00000000-0000-0000-0000-000000000000
FileAccessAPI_GetDocumentProperties,61440,,00000000-0000-0000-0000-000000000000
FileAccessAPI_StreamedFile_DataRequest,61442,,00000000-0000-0000-0000-000000000000
FileAccessAPI_StreamedFile_WriteStream,61444,,00000000-0000-0000-0000-000000000000
FileAccessAPI_StreamedFile_Abandoned,61446,,00000000-0000-0000-0000-000000000000
FileAccessAPI_Copy,61448,,00000000-0000-0000-0000-000000000000
FileAccessAPI_Move,61450,,00000000-0000-0000-0000-000000000000
FileAccessAPI_GetBasicProperties,61452,,00000000-0000-0000-0000-000000000000
FileAccessAPI_ValidatePath,61454,,00000000-0000-0000-0000-000000000000
FileAccessAPI_CacheFlush,61456,,00000000-0000-0000-0000-000000000000
DataLayerCacheFlush,61457,,00000000-0000-0000-0000-000000000000
ShellOplocks_NotGranted,61460,,00000000-0000-0000-0000-000000000000
ShellOplocks_Broken,61461,,00000000-0000-0000-0000-000000000000
ShellOplocks_BrokenAndWaiting,61462,,00000000-0000-0000-0000-000000000000
ShellOplocks_Acknowledged,61464,,00000000-0000-0000-0000-000000000000
SetUserDefaults_ProgramListPopulated,61501,,00000000-0000-0000-0000-000000000000
SetUserDefaults_ProgramAssociationsPopulated,61503,,00000000-0000-0000-0000-000000000000
SetUserDefaults_DefaultSet,61505,,00000000-0000-0000-0000-000000000000
DataPackage_GetProperties,61600,,00000000-0000-0000-0000-000000000000
DataPackage_GetAvailableFormats,61602,,00000000-0000-0000-0000-000000000000
DataPackage_Contains,61604,,00000000-0000-0000-0000-000000000000
DataPackage_GetDataAsync,61606,,00000000-0000-0000-0000-000000000000
DataPackage_GetResourceMapAsync,61608,,00000000-0000-0000-0000-000000000000
DataPackage_SetData,61610,,00000000-0000-0000-0000-000000000000
DataPackage_InvokeDataProviderHandler,61612,,00000000-0000-0000-0000-000000000000
DataPackage_GetText,61614,,00000000-0000-0000-0000-000000000000
DataPackage_SetText,61616,,00000000-0000-0000-0000-000000000000
DataPackage_GetCustomText,61618,,00000000-0000-0000-0000-000000000000
DataPackage_SetCustomText,61620,,00000000-0000-0000-0000-000000000000
DataPackage_GetHtml,61622,,00000000-0000-0000-0000-000000000000
DataPackage_SetHtml,61624,,00000000-0000-0000-0000-000000000000
DataPackage_GetUri,61626,,00000000-0000-0000-0000-000000000000
DataPackage_SetUri,61628,,00000000-0000-0000-0000-000000000000
DataPackage_GetRtf,61630,,00000000-0000-0000-0000-000000000000
DataPackage_SetRtf,61632,,00000000-0000-0000-0000-000000000000
DataPackage_GetBitmap,61634,,00000000-0000-0000-0000-000000000000
DataPackage_SetBitmap,61636,,00000000-0000-0000-0000-000000000000
DataPackage_GetStorageItemsAsync,61638,,00000000-0000-0000-0000-000000000000
HtmlFormatHelper_GetStaticFragment,61640,,00000000-0000-0000-0000-000000000000
DataPackage_SetStorageItems,61642,,00000000-0000-0000-0000-000000000000
DataObjectProvider_GetDataObject,61644,,00000000-0000-0000-0000-000000000000
DataObjectProvider_SetDataObject,61646,,00000000-0000-0000-0000-000000000000
HtmlFormatHelper_CreateHtmlFormat,61648,,00000000-0000-0000-0000-000000000000
Clipboard_GetContent,61650,,00000000-0000-0000-0000-000000000000
Clipboard_SetContent,61652,,00000000-0000-0000-0000-000000000000
PlaylistFolder_DataSource_Created,62000,,00000000-0000-0000-0000-000000000000
PlaylistFolder_DataSource_ItemEnumeration,62001,,00000000-0000-0000-0000-000000000000
PlaylistFolder_DataSource_DocumentParse,62002,,00000000-0000-0000-0000-000000000000
PlaylistFolder_Document_Load,62020,,00000000-0000-0000-0000-000000000000
PlaylistFolder_Document_GetItem,62021,,00000000-0000-0000-0000-000000000000
PlaylistFolder_Document_Insert,62022,,00000000-0000-0000-0000-000000000000
PlaylistFolder_Document_Remove,62023,,00000000-0000-0000-0000-000000000000
PlaylistFolder_Document_Move,62024,,00000000-0000-0000-0000-000000000000
PlaylistFolder_Document_Commit,62025,,00000000-0000-0000-0000-000000000000
PlaylistFolder_Document_Save,62026,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_VolumeAddedOrUpdated,62050,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_VolumeRemoved,62052,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_CreateEventForVolumeArrival,62054,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_GetAndRemoveVolumeAndItsMtPts,62056,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_UpdateVolumeRegInfo,62058,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_CreateVolumeObject,62060,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_GetLabel,62062,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_MountPointAdded,62064,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_CreateMtPtLocalWithVolume,62066,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_OnMountPointArrival,62068,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_GetMountPoint,62070,,00000000-0000-0000-0000-000000000000
OperationManager_TileAnimation_Started,62072,,00000000-0000-0000-0000-000000000000
OperationManager_TileAnimation_Frame_Updated,62073,,00000000-0000-0000-0000-000000000000
OperationManager_TileAnimation_Terminated,62074,,00000000-0000-0000-0000-000000000000
OperationManager_TileAnimation_Frame_Skipped,62075,,00000000-0000-0000-0000-000000000000
Shell32_MountPoint_SendQueryCancelAutoPlayMessage,62078,,00000000-0000-0000-0000-000000000000
Shell_Scaling_Cache_Updated,62100,,00000000-0000-0000-0000-000000000000
TileManagement_PackageInfo_LoadFromManifest,62120,,00000000-0000-0000-0000-000000000000
TileManagement_PackageInfo_LoadFromDisk,62121,,00000000-0000-0000-0000-000000000000
TileManagement_PackageInfo_VerifyInformation,62122,,00000000-0000-0000-0000-000000000000
TileManagement_PackageInfo_Revert,62123,,00000000-0000-0000-0000-000000000000
TileManagement_PackageInfo_Commit,62124,,00000000-0000-0000-0000-000000000000
TileManagement_PackageInfo_Commit_InstallTile,62125,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_InitContentTileRoaming,62126,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_VerifyInformation,62127,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_Revert,62128,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_Commit,62129,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_PopulateShortcut,62130,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_CommitShortcut,62131,,00000000-0000-0000-0000-000000000000
TileManagement_PackageInfo_InstallStateChange,62132,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_Commit_Create,62133,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_Commit_Update,62134,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_Commit_Delete,62135,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_Commit_Temporary,62136,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_Commit_ChangePropValue,62137,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_Revert_Create,62138,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_Revert_Update,62139,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_Revert_Delete,62140,,00000000-0000-0000-0000-000000000000
TileManagement_PackageInfo_Remove_Folder,62141,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_Increment_LastWriteTime,62142,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_UpdateLSN_Badge,62143,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_RevertUpdateLSN_Badge,62144,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_RemoveLSN_Badge,62145,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_UpdateLSN_Tile,62146,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_RevertUpdateLSN_Tile,62147,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_RemoveLSN_Tile,62148,,00000000-0000-0000-0000-000000000000
TileManagement_PackageInfo_MergePriFailed,62149,,00000000-0000-0000-0000-000000000000
FilePicker_NamespaceExtensionFilter_Allow,62150,,00000000-0000-0000-0000-000000000000
FilePicker_NamespaceExtensionFilter_Deny,62151,,00000000-0000-0000-0000-000000000000
LogonPerformance_TaskRunTime,62170,,00000000-0000-0000-0000-000000000000
Activation_Watermark_Register_Licensing_Event_Error,62200,,00000000-0000-0000-0000-000000000000
Activation_Watermark_Window_Creation_Error,62201,,00000000-0000-0000-0000-000000000000
Activation_Watermark_Render_Error,62202,,00000000-0000-0000-0000-000000000000
Activation_Watermark_Failed_To_Get_Genuine_Status,62203,,00000000-0000-0000-0000-000000000000
Activation_Watermark_Init,62204,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_UpdateLSN_Alarm,62250,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_RevertUpdateLSN_Alarm,62251,,00000000-0000-0000-0000-000000000000
TileManagement_AppTileInfo_RemoveLSN_Alarm,62252,,00000000-0000-0000-0000-000000000000
DataPackage_GetApplicationLink,62300,,00000000-0000-0000-0000-000000000000
DataPackage_SetApplicationLink,62302,,00000000-0000-0000-0000-000000000000
FilePlaceholder_Save,62320,,00000000-0000-0000-0000-000000000000
FilePlaceholder_ClearPrimaryStream,62322,,00000000-0000-0000-0000-000000000000
FilePlaceholder_SetPlaceholderStates,62324,,00000000-0000-0000-0000-000000000000
ExtrinsicPropertyStore_Commit,62326,,00000000-0000-0000-0000-000000000000
FilePlaceholder_StreamResolver_VerifyFileVersion,62328,,00000000-0000-0000-0000-000000000000
FilePlaceholder_StreamResolver_RetrievePrimaryStream,62330,,00000000-0000-0000-0000-000000000000
FileChunkMap_Create,62332,,00000000-0000-0000-0000-000000000000
FileChunkMap_Delete,62334,,00000000-0000-0000-0000-000000000000
FileChunkMap_SetFileCompletionState,62335,,00000000-0000-0000-0000-000000000000
FilePlaceholder_Hydration_Timeout,62337,,00000000-0000-0000-0000-000000000000
TileManagement_PackageInfo_InstallFailed,62350,,00000000-0000-0000-0000-000000000000
StartMenuFeedback,62380,,00000000-0000-0000-0000-000000000000
CloudExperienceHost_AppActivity,62400,,00000000-0000-0000-0000-000000000000
CloudExperienceHost_AppEvent1,62402,,00000000-0000-0000-0000-000000000000
CloudExperienceHost_AppEvent2,62403,,00000000-0000-0000-0000-000000000000
CloudExperienceHost_WebAppActivity,62404,,00000000-0000-0000-0000-000000000000
CloudExperienceHost_WebAppEvent1,62406,,00000000-0000-0000-0000-000000000000
CloudExperienceHost_WebAppEvent2,62407,,00000000-0000-0000-0000-000000000000
Explorer_ExecutingPackagedStartupApp,62408,,00000000-0000-0000-0000-000000000000
LogonTask_Restore,62420,,00000000-0000-0000-0000-000000000000
AppDefaults_UserChoiceHashMismatch,62440,,00000000-0000-0000-0000-000000000000
AppDefaults_ResetToRecommended,62441,,00000000-0000-0000-0000-000000000000
AppDefaults_UpgradeToRecommendedApp,62442,,00000000-0000-0000-0000-000000000000
AppDefaults_Info,62443,,00000000-0000-0000-0000-000000000000
AppDefaults_HashNotFound,62444,,00000000-0000-0000-0000-000000000000
OOBEHealth_Progress,62460,,00000000-0000-0000-0000-000000000000
HDSrv_Service_Start,11501,,00000000-0000-0000-0000-000000000000
HDSrv_Service_Stop,11503,,00000000-0000-0000-0000-000000000000
HDSrv_Volume_Arrived_Updated,11505,,00000000-0000-0000-0000-000000000000
HDSrv_Volume_Removed,11507,,00000000-0000-0000-0000-000000000000
HDSrv_NonVolume_NotifyShell,11509,,00000000-0000-0000-0000-000000000000
HDSrv_ProcessInterfaceCallback,11511,,00000000-0000-0000-0000-000000000000
HDSrv_CreateSafeFileHandle,11513,,00000000-0000-0000-0000-000000000000
Smb2FileSuspend,653,,00000000-0000-0000-0000-000000000000
Smb2FileClose,654,,00000000-0000-0000-0000-000000000000
Smb2FileTimeout,655,,00000000-0000-0000-0000-000000000000
Smb2FileTerminate,656,,00000000-0000-0000-0000-000000000000
Smb2FileCCFClose,657,,00000000-0000-0000-0000-000000000000
Smb2FileCCFCloseAudit,658,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_InsertionFailed,630,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_CommitKeyPress_OriginalCharacter,632,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_CancelKeyPress,634,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_CharacterSelectedByLM,636,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_GetContextTimerFired,642,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_CallLM_KeyPress,643,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_CallLM_KeyUnPress,645,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_CallLM_GetTypedCandidates,647,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_CallLM_SetContext,649,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_TypedAlternatesProcessed,659,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_RemoveTrailingSpaceTimerFired,660,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_RemoveTrailingSpaceTimerDiscarded,661,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_SuppressingOnAutoRepeat,662,,00000000-0000-0000-0000-000000000000
SoftKeyboard_OutputManager_EndAutoRepeat,663,,00000000-0000-0000-0000-000000000000
Perftrack_OutputManager_KeyUp,664,,00000000-0000-0000-0000-000000000000
SoftKeyboard_Prediction_Prediction_Show,680,,00000000-0000-0000-0000-000000000000
SoftKeyboard_Prediction_Prediction_Hide,681,,00000000-0000-0000-0000-000000000000
SoftKeyboard_Prediction_Prediction_Insert,682,,00000000-0000-0000-0000-000000000000
SoftKeyboard_Prediction_Prediction_Timeout,683,,00000000-0000-0000-0000-000000000000
SoftKeyboard_Prediction_RequestTextPosition,684,,00000000-0000-0000-0000-000000000000
SoftKeyboard_Prediction_AlignPrediction,685,,00000000-0000-0000-0000-000000000000
