signature_id,Status,Sub_Status,reason
4625,0xC000006E,0xC0000071,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). User logon with expired password."
4625,0xC000006E,0xC0000133,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). Clocks between DC and other computer too far out of sync."
4625,0xC000006E,0xC0000224,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The user password must be changed before logging on the first time."
4625,0xC000006E,0xC0000225,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The object was not found."
4625,0xC000006E,0xC000005E,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). There are currently no logon servers available to service the logon request."
4625,0xC000006E,0xC000006D,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The cause is either a bad username or authentication information."
4625,0xC000006E,0xC000006E,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC000006E,0xC00000DC,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC000006E,0xC000015B,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC000006E,0xC000018C,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC000006E,0xC0000192,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). An attempt was made to logon, but the Netlogon service was not started."
4625,0xC000006E,0xC00002EE,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC000006E,0xC0000413,"Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions). Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc00000dc,0xc0000064,"Indicates the Sam Server was in the wrong state to perform the desired operation. The specified account does not exist."
4625,0xc00000dc,0xc000006a,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon with misspelled or bad password."
4625,0xc00000dc,0xc0000234,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon with account locked."
4625,0xc00000dc,0xc0000072,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon to account disabled by administrator."
4625,0xc00000dc,0xc000006f,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon outside authorized hours."
4625,0xc00000dc,0xc0000070,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon from unauthorized workstation."
4625,0xc00000dc,0xc0000193,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon with expired account."
4625,0xc00000dc,0xc0000071,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon with expired password."
4625,0xc00000dc,0xc0000133,"Indicates the Sam Server was in the wrong state to perform the desired operation. Clocks between DC and other computer too far out of sync."
4625,0xc00000dc,0xc0000224,"Indicates the Sam Server was in the wrong state to perform the desired operation. The user password must be changed before logging on the first time."
4625,0xc00000dc,0xc0000225,"Indicates the Sam Server was in the wrong state to perform the desired operation. The object was not found."
4625,0xc00000dc,0xc000005e,"Indicates the Sam Server was in the wrong state to perform the desired operation. There are currently no logon servers available to service the logon request."
4625,0xc00000dc,0xc000006d,"Indicates the Sam Server was in the wrong state to perform the desired operation. The cause is either a bad username or authentication information."
4625,0xc00000dc,0xc000006e,"Indicates the Sam Server was in the wrong state to perform the desired operation. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc00000dc,0xc00000dc,"Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc00000dc,0xc000015b,"Indicates the Sam Server was in the wrong state to perform the desired operation. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc00000dc,0xc000018c,"Indicates the Sam Server was in the wrong state to perform the desired operation. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc00000dc,0xc0000192,"Indicates the Sam Server was in the wrong state to perform the desired operation. An attempt was made to logon, but the Netlogon service was not started."
4625,0xc00000dc,0xc00002ee,"Indicates the Sam Server was in the wrong state to perform the desired operation. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc00000dc,0xc0000413,"Indicates the Sam Server was in the wrong state to perform the desired operation. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC00000DC,0xC0000064,"Indicates the Sam Server was in the wrong state to perform the desired operation. The specified account does not exist."
4625,0xC00000DC,0xC000006A,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon with misspelled or bad password."
4625,0xC00000DC,0xC0000234,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon with account locked."
4625,0xC00000DC,0xC0000072,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon to account disabled by administrator."
4625,0xC00000DC,0xC000006F,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon outside authorized hours."
4625,0xC00000DC,0xC0000070,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon from unauthorized workstation."
4625,0xC00000DC,0xC0000193,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon with expired account."
4625,0xC00000DC,0xC0000071,"Indicates the Sam Server was in the wrong state to perform the desired operation. User logon with expired password."
4625,0xC00000DC,0xC0000133,"Indicates the Sam Server was in the wrong state to perform the desired operation. Clocks between DC and other computer too far out of sync."
4625,0xC00000DC,0xC0000224,"Indicates the Sam Server was in the wrong state to perform the desired operation. The user password must be changed before logging on the first time."
4625,0xC00000DC,0xC0000225,"Indicates the Sam Server was in the wrong state to perform the desired operation. The object was not found."
4625,0xC00000DC,0xC000005E,"Indicates the Sam Server was in the wrong state to perform the desired operation. There are currently no logon servers available to service the logon request."
4625,0xC00000DC,0xC000006D,"Indicates the Sam Server was in the wrong state to perform the desired operation. The cause is either a bad username or authentication information."
4625,0xC00000DC,0xC000006E,"Indicates the Sam Server was in the wrong state to perform the desired operation. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC00000DC,0xC00000DC,"Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC00000DC,0xC000015B,"Indicates the Sam Server was in the wrong state to perform the desired operation. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC00000DC,0xC000018C,"Indicates the Sam Server was in the wrong state to perform the desired operation. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC00000DC,0xC0000192,"Indicates the Sam Server was in the wrong state to perform the desired operation. An attempt was made to logon, but the Netlogon service was not started."
4625,0xC00000DC,0xC00002EE,"Indicates the Sam Server was in the wrong state to perform the desired operation. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC00000DC,0xC0000413,"Indicates the Sam Server was in the wrong state to perform the desired operation. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc000015b,0xc0000064,"The user has not been granted the requested logon type (also called the logon right) at this machine. The specified account does not exist."
4625,0xc000015b,0xc000006a,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon with misspelled or bad password."
4625,0xc000015b,0xc0000234,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon with account locked."
4625,0xc000015b,0xc0000072,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon to account disabled by administrator."
4625,0xc000015b,0xc000006f,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon outside authorized hours."
4625,0xc000015b,0xc0000070,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon from unauthorized workstation."
4625,0xc000015b,0xc0000193,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon with expired account."
4625,0xc000015b,0xc0000071,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon with expired password."
4625,0xc000015b,0xc0000133,"The user has not been granted the requested logon type (also called the logon right) at this machine. Clocks between DC and other computer too far out of sync."
4625,0xc000015b,0xc0000224,"The user has not been granted the requested logon type (also called the logon right) at this machine. The user password must be changed before logging on the first time."
4625,0xc000015b,0xc0000225,"The user has not been granted the requested logon type (also called the logon right) at this machine. The object was not found."
4625,0xc000015b,0xc000005e,"The user has not been granted the requested logon type (also called the logon right) at this machine. There are currently no logon servers available to service the logon request."
4625,0xc000015b,0xc000006d,"The user has not been granted the requested logon type (also called the logon right) at this machine. The cause is either a bad username or authentication information."
4625,0xc000015b,0xc000006e,"The user has not been granted the requested logon type (also called the logon right) at this machine. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc000015b,0xc00000dc,"The user has not been granted the requested logon type (also called the logon right) at this machine. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc000015b,0xc000015b,"The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc000015b,0xc000018c,"The user has not been granted the requested logon type (also called the logon right) at this machine. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc000015b,0xc0000192,"The user has not been granted the requested logon type (also called the logon right) at this machine. An attempt was made to logon, but the Netlogon service was not started."
4625,0xc000015b,0xc00002ee,"The user has not been granted the requested logon type (also called the logon right) at this machine. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc000015b,0xc0000413,"The user has not been granted the requested logon type (also called the logon right) at this machine. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC000015B,0xC0000064,"The user has not been granted the requested logon type (also called the logon right) at this machine. The specified account does not exist."
4625,0xC000015B,0xC000006A,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon with misspelled or bad password."
4625,0xC000015B,0xC0000234,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon with account locked."
4625,0xC000015B,0xC0000072,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon to account disabled by administrator."
4625,0xC000015B,0xC000006F,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon outside authorized hours."
4625,0xC000015B,0xC0000070,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon from unauthorized workstation."
4625,0xC000015B,0xC0000193,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon with expired account."
4625,0xC000015B,0xC0000071,"The user has not been granted the requested logon type (also called the logon right) at this machine. User logon with expired password."
4625,0xC000015B,0xC0000133,"The user has not been granted the requested logon type (also called the logon right) at this machine. Clocks between DC and other computer too far out of sync."
4625,0xC000015B,0xC0000224,"The user has not been granted the requested logon type (also called the logon right) at this machine. The user password must be changed before logging on the first time."
4625,0xC000015B,0xC0000225,"The user has not been granted the requested logon type (also called the logon right) at this machine. The object was not found."
4625,0xC000015B,0xC000005E,"The user has not been granted the requested logon type (also called the logon right) at this machine. There are currently no logon servers available to service the logon request."
4625,0xC000015B,0xC000006D,"The user has not been granted the requested logon type (also called the logon right) at this machine. The cause is either a bad username or authentication information."
4625,0xC000015B,0xC000006E,"The user has not been granted the requested logon type (also called the logon right) at this machine. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC000015B,0xC00000DC,"The user has not been granted the requested logon type (also called the logon right) at this machine. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC000015B,0xC000015B,"The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC000015B,0xC000018C,"The user has not been granted the requested logon type (also called the logon right) at this machine. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC000015B,0xC0000192,"The user has not been granted the requested logon type (also called the logon right) at this machine. An attempt was made to logon, but the Netlogon service was not started."
4625,0xC000015B,0xC00002EE,"The user has not been granted the requested logon type (also called the logon right) at this machine. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC000015B,0xC0000413,"The user has not been granted the requested logon type (also called the logon right) at this machine. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc000018c,0xc0000064,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. The specified account does not exist."
4625,0xc000018c,0xc000006a,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon with misspelled or bad password."
4625,0xc000018c,0xc0000234,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon with account locked."
4625,0xc000018c,0xc0000072,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon to account disabled by administrator."
4625,0xc000018c,0xc000006f,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon outside authorized hours."
4625,0xc000018c,0xc0000070,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon from unauthorized workstation."
4625,0xc000018c,0xc0000193,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon with expired account."
4625,0xc000018c,0xc0000071,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon with expired password."
4625,0xc000018c,0xc0000133,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. Clocks between DC and other computer too far out of sync."
4625,0xc000018c,0xc0000224,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. The user password must be changed before logging on the first time."
4625,0xc000018c,0xc0000225,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. The object was not found."
4625,0xc000018c,0xc000005e,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. There are currently no logon servers available to service the logon request."
4625,0xc000018c,0xc000006d,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. The cause is either a bad username or authentication information."
4625,0xc000018c,0xc000006e,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc000018c,0xc00000dc,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc000018c,0xc000015b,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc000018c,0xc000018c,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc000018c,0xc0000192,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. An attempt was made to logon, but the Netlogon service was not started."
4625,0xc000018c,0xc00002ee,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc000018c,0xc0000413,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC000018C,0xC0000064,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. The specified account does not exist."
4625,0xC000018C,0xC000006A,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon with misspelled or bad password."
4625,0xC000018C,0xC0000234,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon with account locked."
4625,0xC000018C,0xC0000072,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon to account disabled by administrator."
4625,0xC000018C,0xC000006F,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon outside authorized hours."
4625,0xC000018C,0xC0000070,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon from unauthorized workstation."
4625,0xC000018C,0xC0000193,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon with expired account."
4625,0xC000018C,0xC0000071,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. User logon with expired password."
4625,0xC000018C,0xC0000133,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. Clocks between DC and other computer too far out of sync."
4625,0xC000018C,0xC0000224,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. The user password must be changed before logging on the first time."
4625,0xC000018C,0xC0000225,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. The object was not found."
4625,0xC000018C,0xC000005E,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. There are currently no logon servers available to service the logon request."
4625,0xC000018C,0xC000006D,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. The cause is either a bad username or authentication information."
4625,0xC000018C,0xC000006E,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC000018C,0xC00000DC,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC000018C,0xC000015B,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC000018C,0xC000018C,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC000018C,0xC0000192,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. An attempt was made to logon, but the Netlogon service was not started."
4625,0xC000018C,0xC00002EE,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC000018C,0xC0000413,"The logon request failed because the trust relationship between the primary domain and the trusted domain failed. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc0000192,0xc0000064,"An attempt was made to logon, but the Netlogon service was not started. The specified account does not exist."
4625,0xc0000192,0xc000006a,"An attempt was made to logon, but the Netlogon service was not started. User logon with misspelled or bad password."
4625,0xc0000192,0xc0000234,"An attempt was made to logon, but the Netlogon service was not started. User logon with account locked."
4625,0xc0000192,0xc0000072,"An attempt was made to logon, but the Netlogon service was not started. User logon to account disabled by administrator."
4625,0xc0000192,0xc000006f,"An attempt was made to logon, but the Netlogon service was not started. User logon outside authorized hours."
4625,0xc0000192,0xc0000070,"An attempt was made to logon, but the Netlogon service was not started. User logon from unauthorized workstation."
4625,0xc0000192,0xc0000193,"An attempt was made to logon, but the Netlogon service was not started. User logon with expired account."
4625,0xc0000192,0xc0000071,"An attempt was made to logon, but the Netlogon service was not started. User logon with expired password."
4625,0xc0000192,0xc0000133,"An attempt was made to logon, but the Netlogon service was not started. Clocks between DC and other computer too far out of sync."
4625,0xc0000192,0xc0000224,"An attempt was made to logon, but the Netlogon service was not started. The user password must be changed before logging on the first time."
4625,0xc0000192,0xc0000225,"An attempt was made to logon, but the Netlogon service was not started. The object was not found."
4625,0xc0000192,0xc000005e,"An attempt was made to logon, but the Netlogon service was not started. There are currently no logon servers available to service the logon request."
4625,0xc0000192,0xc000006d,"An attempt was made to logon, but the Netlogon service was not started. The cause is either a bad username or authentication information."
4625,0xc0000192,0xc000006e,"An attempt was made to logon, but the Netlogon service was not started. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc0000192,0xc00000dc,"An attempt was made to logon, but the Netlogon service was not started. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc0000192,0xc000015b,"An attempt was made to logon, but the Netlogon service was not started. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc0000192,0xc000018c,"An attempt was made to logon, but the Netlogon service was not started. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc0000192,0xc0000192,"An attempt was made to logon, but the Netlogon service was not started."
4625,0xc0000192,0xc00002ee,"An attempt was made to logon, but the Netlogon service was not started. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc0000192,0xc0000413,"An attempt was made to logon, but the Netlogon service was not started. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC0000192,0xC0000064,"An attempt was made to logon, but the Netlogon service was not started. The specified account does not exist."
4625,0xC0000192,0xC000006A,"An attempt was made to logon, but the Netlogon service was not started. User logon with misspelled or bad password."
4625,0xC0000192,0xC0000234,"An attempt was made to logon, but the Netlogon service was not started. User logon with account locked."
4625,0xC0000192,0xC0000072,"An attempt was made to logon, but the Netlogon service was not started. User logon to account disabled by administrator."
4625,0xC0000192,0xC000006F,"An attempt was made to logon, but the Netlogon service was not started. User logon outside authorized hours."
4625,0xC0000192,0xC0000070,"An attempt was made to logon, but the Netlogon service was not started. User logon from unauthorized workstation."
4625,0xC0000192,0xC0000193,"An attempt was made to logon, but the Netlogon service was not started. User logon with expired account."
4625,0xC0000192,0xC0000071,"An attempt was made to logon, but the Netlogon service was not started. User logon with expired password."
4625,0xC0000192,0xC0000133,"An attempt was made to logon, but the Netlogon service was not started. Clocks between DC and other computer too far out of sync."
4625,0xC0000192,0xC0000224,"An attempt was made to logon, but the Netlogon service was not started. The user password must be changed before logging on the first time."
4625,0xC0000192,0xC0000225,"An attempt was made to logon, but the Netlogon service was not started. The object was not found."
4625,0xC0000192,0xC000005E,"An attempt was made to logon, but the Netlogon service was not started. There are currently no logon servers available to service the logon request."
4625,0xC0000192,0xC000006D,"An attempt was made to logon, but the Netlogon service was not started. The cause is either a bad username or authentication information."
4625,0xC0000192,0xC000006E,"An attempt was made to logon, but the Netlogon service was not started. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC0000192,0xC00000DC,"An attempt was made to logon, but the Netlogon service was not started. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC0000192,0xC000015B,"An attempt was made to logon, but the Netlogon service was not started. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC0000192,0xC000018C,"An attempt was made to logon, but the Netlogon service was not started. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC0000192,0xC0000192,"An attempt was made to logon, but the Netlogon service was not started."
4625,0xC0000192,0xC00002EE,"An attempt was made to logon, but the Netlogon service was not started. A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC0000192,0xC0000413,"An attempt was made to logon, but the Netlogon service was not started. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc00002ee,0xc0000064,"A security context was deleted before the context was completed. This is considered a logon failure. The specified account does not exist."
4625,0xc00002ee,0xc000006a,"A security context was deleted before the context was completed. This is considered a logon failure. User logon with misspelled or bad password."
4625,0xc00002ee,0xc0000234,"A security context was deleted before the context was completed. This is considered a logon failure. User logon with account locked."
4625,0xc00002ee,0xc0000072,"A security context was deleted before the context was completed. This is considered a logon failure. User logon to account disabled by administrator."
4625,0xc00002ee,0xc000006f,"A security context was deleted before the context was completed. This is considered a logon failure. User logon outside authorized hours."
4625,0xc00002ee,0xc0000070,"A security context was deleted before the context was completed. This is considered a logon failure. User logon from unauthorized workstation."
4625,0xc00002ee,0xc0000193,"A security context was deleted before the context was completed. This is considered a logon failure. User logon with expired account."
4625,0xc00002ee,0xc0000071,"A security context was deleted before the context was completed. This is considered a logon failure. User logon with expired password."
4625,0xc00002ee,0xc0000133,"A security context was deleted before the context was completed. This is considered a logon failure. Clocks between DC and other computer too far out of sync."
4625,0xc00002ee,0xc0000224,"A security context was deleted before the context was completed. This is considered a logon failure. The user password must be changed before logging on the first time."
4625,0xc00002ee,0xc0000225,"A security context was deleted before the context was completed. This is considered a logon failure. The object was not found."
4625,0xc00002ee,0xc000005e,"A security context was deleted before the context was completed. This is considered a logon failure. There are currently no logon servers available to service the logon request."
4625,0xc00002ee,0xc000006d,"A security context was deleted before the context was completed. This is considered a logon failure. The cause is either a bad username or authentication information."
4625,0xc00002ee,0xc000006e,"A security context was deleted before the context was completed. This is considered a logon failure. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xc00002ee,0xc00000dc,"A security context was deleted before the context was completed. This is considered a logon failure. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xc00002ee,0xc000015b,"A security context was deleted before the context was completed. This is considered a logon failure. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xc00002ee,0xc000018c,"A security context was deleted before the context was completed. This is considered a logon failure. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xc00002ee,0xc0000192,"A security context was deleted before the context was completed. This is considered a logon failure. An attempt was made to logon, but the Netlogon service was not started."
4625,0xc00002ee,0xc00002ee,"A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xc00002ee,0xc0000413,"A security context was deleted before the context was completed. This is considered a logon failure. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xC00002EE,0xC0000064,"A security context was deleted before the context was completed. This is considered a logon failure. The specified account does not exist."
4625,0xC00002EE,0xC000006A,"A security context was deleted before the context was completed. This is considered a logon failure. User logon with misspelled or bad password."
4625,0xC00002EE,0xC0000234,"A security context was deleted before the context was completed. This is considered a logon failure. User logon with account locked."
4625,0xC00002EE,0xC0000072,"A security context was deleted before the context was completed. This is considered a logon failure. User logon to account disabled by administrator."
4625,0xC00002EE,0xC000006F,"A security context was deleted before the context was completed. This is considered a logon failure. User logon outside authorized hours."
4625,0xC00002EE,0xC0000070,"A security context was deleted before the context was completed. This is considered a logon failure. User logon from unauthorized workstation."
4625,0xC00002EE,0xC0000193,"A security context was deleted before the context was completed. This is considered a logon failure. User logon with expired account."
4625,0xC00002EE,0xC0000071,"A security context was deleted before the context was completed. This is considered a logon failure. User logon with expired password."
4625,0xC00002EE,0xC0000133,"A security context was deleted before the context was completed. This is considered a logon failure. Clocks between DC and other computer too far out of sync."
4625,0xC00002EE,0xC0000224,"A security context was deleted before the context was completed. This is considered a logon failure. The user password must be changed before logging on the first time."
4625,0xC00002EE,0xC0000225,"A security context was deleted before the context was completed. This is considered a logon failure. The object was not found."
4625,0xC00002EE,0xC000005E,"A security context was deleted before the context was completed. This is considered a logon failure. There are currently no logon servers available to service the logon request."
4625,0xC00002EE,0xC000006D,"A security context was deleted before the context was completed. This is considered a logon failure. The cause is either a bad username or authentication information."
4625,0xC00002EE,0xC000006E,"A security context was deleted before the context was completed. This is considered a logon failure. Indicates a referenced user name and authentication information are valid, but some user account restriction has prevented successful authentication (such as time-of-day restrictions)."
4625,0xC00002EE,0xC00000DC,"A security context was deleted before the context was completed. This is considered a logon failure. Indicates the Sam Server was in the wrong state to perform the desired operation."
4625,0xC00002EE,0xC000015B,"A security context was deleted before the context was completed. This is considered a logon failure. The user has not been granted the requested logon type (also called the logon right) at this machine."
4625,0xC00002EE,0xC000018C,"A security context was deleted before the context was completed. This is considered a logon failure. The logon request failed because the trust relationship between the primary domain and the trusted domain failed."
4625,0xC00002EE,0xC0000192,"A security context was deleted before the context was completed. This is considered a logon failure. An attempt was made to logon, but the Netlogon service was not started."
4625,0xC00002EE,0xC00002EE,"A security context was deleted before the context was completed. This is considered a logon failure."
4625,0xC00002EE,0xC0000413,"A security context was deleted before the context was completed. This is considered a logon failure. Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine."
4625,0xc0000413,0xc0000064,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. The specified account does not exist."
4625,0xc0000413,0xc000006a,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon with misspelled or bad password."
4625,0xc0000413,0xc0000234,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon with account locked."
4625,0xc0000413,0xc0000072,"Logon Failure: The machine you are logging on to is protected by an authentication firewall. The specified account is not allowed to authenticate to the machine. User logon to account disabled by administrator."
